pricingdate,priceclose,r1,signal,prediction_state,ret,strategy,long-cash,long-short
2003-01-21,244.1200008392334,-0.0119899227349635,0,1.0,-0.0119899227349635,-0.0119899227349635,-0.0119899227349635,-0.0119899227349635
2003-01-22,244.04749822616571,-0.0002969957923085,0,1.0,-0.0002969957923085,-0.0002969957923085,-0.0002969957923085,-0.0002969957923085
2003-01-23,249.07999801635745,0.020620984958952,1,1.0,0.020620984958952,0.020620984958952,0.020620984958952,0.020620984958952
2003-01-24,243.33000230789185,-0.0230849355799656,0,1.0,-0.0230849355799656,-0.0230849355799656,-0.0230849355799656,-0.0230849355799656
2003-01-27,239.73499965667725,-0.0147741857441227,0,1.0,-0.0147741857441227,-0.0147741857441227,-0.0147741857441227,-0.0147741857441227
2003-01-28,242.47500038146973,0.0114292895435226,1,1.0,0.0114292895435226,0.0114292895435226,0.0114292895435226,0.0114292895435226
2003-01-29,242.5550026893616,0.0003299404382555,1,1.0,0.0003299404382555,0.0003299404382555,0.0003299404382555,0.0003299404382555
2003-01-30,238.67250537872312,-0.0160066676324573,0,1.0,-0.0160066676324573,-0.0160066676324573,-0.0160066676324573,-0.0160066676324573
2003-01-31,241.32999753952024,0.0111344712981507,1,1.0,0.0111344712981507,0.0111344712981507,0.0111344712981507,0.0111344712981507
2003-02-03,241.9499969482422,0.0025690938343476,1,1.0,0.0025690938343476,0.0025690938343476,0.0025690938343476,0.0025690938343476
2003-02-04,242.93500089645383,0.0040711054376345,1,1.0,0.0040711054376345,0.0040711054376345,0.0040711054376345,0.0040711054376345
2003-02-05,241.2475028038025,-0.0069462946319975,0,1.0,-0.0069462946319975,-0.0069462946319975,-0.0069462946319975,-0.0069462946319975
2003-02-06,241.08000135421756,-0.0006943137136684,0,1.0,-0.0006943137136684,-0.0006943137136684,-0.0006943137136684,-0.0006943137136684
2003-02-07,240.40000104904172,-0.0028206417013274,0,1.0,-0.0028206417013274,-0.0028206417013274,-0.0028206417013274,-0.0028206417013274
2003-02-10,242.78750038146973,0.0099313615724192,1,1.0,0.0099313615724192,0.0099313615724192,0.0099313615724192,0.0099313615724192
2003-02-11,239.2975001335144,-0.0143747113935923,0,1.0,-0.0143747113935923,-0.0143747113935923,-0.0143747113935923,-0.0143747113935923
2003-02-12,236.5775012969971,-0.0113665994630104,0,1.0,-0.0113665994630104,-0.0113665994630104,-0.0113665994630104,-0.0113665994630104
2003-02-13,235.4874997138977,-0.0046073763444267,0,1.0,-0.0046073763444267,-0.0046073763444267,-0.0046073763444267,-0.0046073763444267
2003-02-14,236.87500095367432,0.0058920377576827,1,1.0,0.0058920377576827,0.0058920377576827,0.0058920377576827,0.0058920377576827
2003-02-18,239.0749988555908,0.0092875900498539,1,1.0,0.0092875900498539,0.0092875900498539,0.0092875900498539,0.0092875900498539
2003-02-19,239.50749921798703,0.0018090572601339,1,1.0,0.0018090572601339,0.0018090572601339,0.0018090572601339,0.0018090572601339
2003-02-20,236.9324975013733,-0.0107512362870531,0,1.0,-0.0107512362870531,-0.0107512362870531,-0.0107512362870531,-0.0107512362870531
2003-02-21,239.7500004768372,0.0118915851779579,1,1.0,0.0118915851779579,0.0118915851779579,0.0118915851779579,0.0118915851779579
2003-02-24,234.69249868392944,-0.021094897947232,0,1.0,-0.021094897947232,-0.021094897947232,-0.021094897947232,-0.021094897947232
2003-02-25,236.4399971961975,0.0074459069721759,1,1.0,0.0074459069721759,0.0074459069721759,0.0074459069721759,0.0074459069721759
2003-02-26,235.5625033378601,-0.0037112750327485,0,1.0,-0.0037112750327485,-0.0037112750327485,-0.0037112750327485,-0.0037112750327485
2003-02-27,237.1350016593933,0.0066755035256091,1,1.0,0.0066755035256091,0.0066755035256091,0.0066755035256091,0.0066755035256091
2003-02-28,237.12749814987183,-3.164235338093402e-05,0,1.0,-3.164235338093402e-05,-3.164235338093402e-05,-3.164235338093402e-05,-3.164235338093402e-05
2003-03-03,236.7149982452393,-0.0017395700956278,0,1.0,-0.0017395700956278,-0.0017395700956278,-0.0017395700956278,-0.0017395700956278
2003-03-04,234.31249904632568,-0.0101493323901029,0,1.0,-0.0101493323901029,-0.0101493323901029,-0.0101493323901029,-0.0101493323901029
2003-03-05,233.5925002098084,-0.0030728144655014,0,1.0,-0.0030728144655014,-0.0030728144655014,-0.0030728144655014,-0.0030728144655014
2003-03-06,232.1899995803833,-0.0060040481957484,0,1.0,-0.0060040481957484,-0.0060040481957484,-0.0060040481957484,-0.0060040481957484
2003-03-07,231.9974994659424,-0.0008290629001628,0,1.0,-0.0008290629001628,-0.0008290629001628,-0.0008290629001628,-0.0008290629001628
2003-03-10,226.5574984550476,-0.0234485329515087,0,1.0,-0.0234485329515087,-0.0234485329515087,-0.0234485329515087,-0.0234485329515087
2003-03-11,224.07000207901,-0.0109795367312953,0,1.0,-0.0109795367312953,-0.0109795367312953,-0.0109795367312953,-0.0109795367312953
2003-03-12,224.8449997901916,0.0034587303253041,1,1.0,0.0034587303253041,0.0034587303253041,0.0034587303253041,0.0034587303253041
2003-03-13,232.8774991035461,0.0357246072665606,1,1.0,0.0357246072665606,0.0357246072665606,0.0357246072665606,0.0357246072665606
2003-03-14,234.37499761581415,0.0064304130628018,1,1.0,0.0064304130628018,0.0064304130628018,0.0064304130628018,0.0064304130628018
2003-03-17,241.2425036430359,0.0293013593475479,1,1.0,0.0293013593475479,0.0293013593475479,0.0293013593475479,0.0293013593475479
2003-03-18,243.6749997138977,0.0100831985828715,1,1.0,0.0100831985828715,0.0100831985828715,0.0100831985828715,0.0100831985828715
2003-03-19,245.5224976539612,0.007581811602473,1,1.0,0.007581811602473,0.007581811602473,0.007581811602473,0.007581811602473
2003-03-20,244.46500158309937,-0.0043071249313871,0,1.0,-0.0043071249313871,-0.0043071249313871,-0.0043071249313871,-0.0043071249313871
2003-03-21,246.5275001525879,0.0084367846363784,1,1.0,0.0084367846363784,0.0084367846363784,0.0084367846363784,0.0084367846363784
2003-03-24,242.2024998664856,-0.0175436828890299,0,1.0,-0.0175436828890299,-0.0175436828890299,-0.0175436828890299,-0.0175436828890299
2003-03-25,243.8050026893616,0.0066163760644888,1,1.0,0.0066163760644888,0.0066163760644888,0.0066163760644888,0.0066163760644888
2003-03-26,243.34750080108645,-0.0018765073859376,0,1.0,-0.0018765073859376,-0.0018765073859376,-0.0018765073859376,-0.0018765073859376
2003-03-27,243.65999937057492,0.0012841659292155,1,1.0,0.0012841659292155,0.0012841659292155,0.0012841659292155,0.0012841659292155
2003-03-28,242.73500204086304,-0.0037962625465869,0,1.0,-0.0037962625465869,-0.0037962625465869,-0.0037962625465869,-0.0037962625465869
2003-03-31,240.91250371932983,-0.0075081809636435,0,1.0,-0.0075081809636435,-0.0075081809636435,-0.0075081809636435,-0.0075081809636435
2003-04-01,242.92249965667725,0.0083432611687483,1,1.0,0.0083432611687483,0.0083432611687483,0.0083432611687483,0.0083432611687483
2003-04-02,246.21000051498413,0.0135331262561233,1,1.0,0.0135331262561233,0.0135331262561233,0.0135331262561233,0.0135331262561233
2003-04-03,245.5800008773804,-0.0025587897984892,0,1.0,-0.0025587897984892,-0.0025587897984892,-0.0025587897984892,-0.0025587897984892
2003-04-04,244.50999784469604,-0.0043570446651255,0,1.0,-0.0043570446651255,-0.0043570446651255,-0.0043570446651255,-0.0043570446651255
2003-04-07,244.2374997138977,-0.0011144662107903,0,1.0,-0.0011144662107903,-0.0011144662107903,-0.0011144662107903,-0.0011144662107903
2003-04-08,242.02999782562256,-0.0090383413311265,0,1.0,-0.0090383413311265,-0.0090383413311265,-0.0090383413311265,-0.0090383413311265
2003-04-09,239.6449999809265,-0.0098541414953627,0,1.0,-0.0098541414953627,-0.0098541414953627,-0.0098541414953627,-0.0098541414953627
2003-04-10,239.7000002861023,0.000229507417973,1,1.0,0.000229507417973,0.000229507417973,0.000229507417973,0.000229507417973
2003-04-11,239.0625033378601,-0.0026595617333387,0,1.0,-0.0026595617333387,-0.0026595617333387,-0.0026595617333387,-0.0026595617333387
2003-04-14,242.62999868392944,0.0149228561412138,1,1.0,0.0149228561412138,0.0149228561412138,0.0149228561412138,0.0149228561412138
2003-04-15,242.9800043106079,0.0014425488545397,1,1.0,0.0014425488545397,0.0014425488545397,0.0014425488545397,0.0014425488545397
2003-04-16,242.8149995803833,-0.0006790876915685,0,1.0,-0.0006790876915685,-0.0006790876915685,-0.0006790876915685,-0.0006790876915685
